,date,mean_r,lower_5,upper_95
0,2020-03-08,1.5194694603356478,0.9876204271791957,2.2274004121606343
1,2020-03-09,1.498465823369365,1.0057682437176112,2.1381492242418356
2,2020-03-10,1.4759336317864737,1.0113675621011995,2.1032648981653863
3,2020-03-11,1.448174218656416,1.006624309523719,2.0023749726423383
4,2020-03-12,1.421662416211773,0.9927415378914948,1.9556699632326096
5,2020-03-13,1.38777520888177,0.9933794402535964,1.8722438296843487
6,2020-03-14,1.3513230941280607,0.9760074838767889,1.8097941548944303
7,2020-03-15,1.3077354651850948,0.9583856460433032,1.7326033984648441
8,2020-03-16,1.263846459100897,0.9337621539620855,1.6609937286990932
9,2020-03-17,1.2176808854227354,0.9086134684687623,1.5948058190991172
10,2020-03-18,1.169771005470945,0.8744499652957884,1.5197252677352917
11,2020-03-19,1.1265568292223909,0.8507653923825,1.4622411252663416
12,2020-03-20,1.081147334058377,0.8165595585886796,1.4029348609538388
13,2020-03-21,1.0389657474519558,0.7800433825952576,1.3442184568574829
14,2020-03-22,1.004602825623952,0.7605236272224765,1.2990618253958006
15,2020-03-23,0.9751044237144875,0.7343359458592345,1.2501133406679708
16,2020-03-24,0.9488475247926537,0.717539228282367,1.2109422907184066
17,2020-03-25,0.932879326146373,0.7123241414036113,1.1910372966401317
18,2020-03-26,0.9238364722793941,0.7002081968982327,1.1838188084967605
19,2020-03-27,0.920196398493165,0.70063193873553,1.1719739635704034
20,2020-03-28,0.9232804930975443,0.7028955908183115,1.1811788083536419
21,2020-03-29,0.9353357264138447,0.7099152337824878,1.1899193963916985
22,2020-03-30,0.9492989719460454,0.7218924074838188,1.2036404970556844
23,2020-03-31,0.9677477424823054,0.73501429079726,1.2264501508073276
24,2020-04-01,0.9933179253232628,0.763023906942884,1.263722353718255
25,2020-04-02,1.0225984491030775,0.7895726107397232,1.290051243911976
26,2020-04-03,1.054987262552097,0.8140541644167183,1.341133737881511
27,2020-04-04,1.0915043722439646,0.8437213436241886,1.3839644256195074
28,2020-04-05,1.1212921348252838,0.8698141059216908,1.4244425498036999
29,2020-04-06,1.1514806615092896,0.8860042003086961,1.4688292840388697
30,2020-04-07,1.1800961593510464,0.9105672406023329,1.5061152564714004
31,2020-04-08,1.200672857070642,0.9236803116527829,1.5289187065232581
32,2020-04-09,1.217712751841814,0.9300322950427189,1.5538287234416321
33,2020-04-10,1.2278796209570797,0.9444379379028021,1.5571845303319847
34,2020-04-11,1.2342790076775236,0.9439751002677131,1.56244171305243
35,2020-04-12,1.2348979814648287,0.947203623653893,1.5572785217774368
36,2020-04-13,1.2266363000848421,0.9397896781004409,1.5550026606007128
37,2020-04-14,1.2197156666538298,0.9354436872750227,1.5378756723924802
38,2020-04-15,1.2101044578608149,0.9320871273331995,1.5291412156853397
39,2020-04-16,1.2029053444811313,0.9236653363512292,1.5253678671850284
40,2020-04-17,1.194632700245489,0.9253225004632528,1.5189921957908448
41,2020-04-18,1.1947375877884514,0.926373389682535,1.5117390057352333
42,2020-04-19,1.2038290941806902,0.9248170248637233,1.5200919709276897
43,2020-04-20,1.2170937612854906,0.9388464655604304,1.5392766768969737
44,2020-04-21,1.2392988625226502,0.9617666480459904,1.561504718411116
45,2020-04-22,1.2657479010675183,0.9847863112463238,1.5909663603116329
46,2020-04-23,1.3050587642498148,1.0131606595927618,1.6323879219851642
47,2020-04-24,1.3499308513327626,1.0516241037523435,1.6831207912887605
48,2020-04-25,1.4016430256457773,1.096923691079684,1.7518176909429712
49,2020-04-26,1.4535212188505195,1.147799653791005,1.8135109749268776
50,2020-04-27,1.5054283899356808,1.1816109797066292,1.862770773178889
51,2020-04-28,1.5525933751289733,1.2266430285212386,1.92489939951046
52,2020-04-29,1.5856801908816356,1.2494748204833135,1.9652745971410206
53,2020-04-30,1.6095141498107186,1.2737461086576611,2.0146623463082802
54,2020-05-01,1.624053759952999,1.2764233034641261,2.028346683165358
55,2020-05-02,1.613684113403283,1.260972429221644,2.0253987027683302
56,2020-05-03,1.5872766431729082,1.2434016967676544,1.9866970028093656
57,2020-05-04,1.5519019951493098,1.211091097748343,1.9421512673284218
58,2020-05-05,1.5056020683599525,1.183051591311205,1.8763234575653671
59,2020-05-06,1.448591726807825,1.1277392099598298,1.8054046815265221
60,2020-05-07,1.3949687063735716,1.0887599815407916,1.7475893556098872
61,2020-05-08,1.3417149405791158,1.0515886446568008,1.6732045334557393
62,2020-05-09,1.297386735684874,1.0170766761458099,1.6109618739009641
63,2020-05-10,1.2570797049681648,0.9875289787978222,1.5654746796249577
64,2020-05-11,1.2313638384273156,0.9719907943550755,1.5291689541540108
65,2020-05-12,1.2129944832739985,0.9646879916336243,1.5086507541372391
66,2020-05-13,1.2062872592160752,0.9608253529117043,1.4930910778245103
67,2020-05-14,1.2052460773464986,0.9559810845014824,1.499925118016708
68,2020-05-15,1.209648661952867,0.9544318796184748,1.503765082308792
69,2020-05-16,1.225459868730291,0.9676795406697103,1.5113944583535193
70,2020-05-17,1.242530571688078,0.9920544241782452,1.5282356671978854
71,2020-05-18,1.2599666885528507,1.001479363512732,1.5405438302592762
72,2020-05-19,1.2832272355194976,1.0232993694061578,1.581089313155243
73,2020-05-20,1.3008778744639335,1.037260506510661,1.5900630040783916
74,2020-05-21,1.3162611782792732,1.0414090739847006,1.626513621885897
75,2020-05-22,1.3214335215615132,1.0481199695495047,1.6376965261671317
76,2020-05-23,1.32171525256613,1.044894383089964,1.635362212654031
77,2020-05-24,1.3130024852566007,1.0388676793122573,1.6168324781961376
78,2020-05-25,1.2983565212221242,1.0290693479491637,1.5978331275636164
79,2020-05-26,1.2761068011672188,1.0131474795157815,1.573100203008221
80,2020-05-27,1.2564557412269988,0.9938916516457423,1.5520868323964974
81,2020-05-28,1.224738155641634,0.9756054634010174,1.5183941064683817
82,2020-05-29,1.1952639502731677,0.9542899597267733,1.4676996556533484
83,2020-05-30,1.1671622279732332,0.9340023997301304,1.4438849966904488
84,2020-05-31,1.1403699531186309,0.9095643423846355,1.4040716844083874
85,2020-06-01,1.1129277345165818,0.8827444885285568,1.374489194603234
86,2020-06-02,1.0889834400077203,0.8655520910351526,1.3396252691284687
87,2020-06-03,1.0674400494387917,0.8471658844592689,1.3172881870807445
88,2020-06-04,1.047569678102652,0.8355131090072297,1.2908675291571394
89,2020-06-05,1.0322018247462184,0.8211613588934414,1.2697981340214501
90,2020-06-06,1.0175411263166,0.8107264003332454,1.254913458539474
91,2020-06-07,1.0067682729876855,0.7980960670933684,1.2446181981118132
92,2020-06-08,0.996286633270243,0.785299567848542,1.222892235971507
93,2020-06-09,0.9902317004425507,0.7839496843719128,1.2163045160367718
94,2020-06-10,0.984347119561268,0.7764226096537831,1.2123305199235153
95,2020-06-11,0.9783072510992717,0.7799820252390853,1.2051107173054296
96,2020-06-12,0.9777432446335378,0.7783408052334478,1.2002711841541402
97,2020-06-13,0.9767604013936714,0.7767401289642338,1.1947418163486745
98,2020-06-14,0.9793550120547687,0.783015654892088,1.1970990783689832
99,2020-06-15,0.9759719713467727,0.7803616888465952,1.1951561965133395
100,2020-06-16,0.9776583461758394,0.7806165204771981,1.2010226346943198
101,2020-06-17,0.9817937617915161,0.7784373709043412,1.2108649079108447
102,2020-06-18,0.9828996722594232,0.7799540348990859,1.2050846337059893
103,2020-06-19,0.9835316291533684,0.7794922321313844,1.2067773484948707
104,2020-06-20,0.9844322542948597,0.7771563281176297,1.2078280501461554
105,2020-06-21,0.9880461889921771,0.779003703919969,1.23182788063106
106,2020-06-22,0.9924646775704363,0.7841138392692888,1.227047832447723
107,2020-06-23,0.9933657373825026,0.7902756411023694,1.232170688736534
108,2020-06-24,0.9957365386217103,0.7830342598152578,1.2356386122212542
109,2020-06-25,1.000692910468199,0.7894354840445548,1.2321084334005707
110,2020-06-26,1.0027618276274537,0.7960178304623589,1.241902247148413
111,2020-06-27,1.0088396471842291,0.7991731258332395,1.2468028777110185
112,2020-06-28,1.0114094356324925,0.8059838227744728,1.2422667634537898
113,2020-06-29,1.014678570221549,0.810143852577742,1.2510830847748524
114,2020-06-30,1.0171777500843018,0.8033161922229208,1.2668519763306063
115,2020-07-01,1.0177585776464813,0.8049987707926206,1.259610646388937
116,2020-07-02,1.0178135366987513,0.809923124210822,1.257078512492038
117,2020-07-03,1.020108804017968,0.8102742978243982,1.2506817750763388
118,2020-07-04,1.013500868631229,0.8061396083208217,1.2545399965987185
119,2020-07-05,1.0084915011285664,0.8087091556421616,1.2428514615467607
120,2020-07-06,1.0064337140934776,0.7984152299300478,1.2337337937731145
121,2020-07-07,0.9990787005483569,0.7866440355887255,1.235563388202891
122,2020-07-08,0.9945366694826859,0.7901749568608869,1.222175687972106
123,2020-07-09,0.9853902222663371,0.784617871572651,1.2267647072197139
124,2020-07-10,0.9799440194668189,0.780486460566459,1.2160533390348445
125,2020-07-11,0.9762564586044101,0.7755928667834229,1.2095900981377334
126,2020-07-12,0.9724972708067785,0.7764201394849688,1.1944524897598405
127,2020-07-13,0.9685382293862542,0.770804651937955,1.1939564703488532
128,2020-07-14,0.9657480526013273,0.7710933324359203,1.1885151307424417
129,2020-07-15,0.9644129759374499,0.767078589389695,1.1848418222780237
130,2020-07-16,0.9584335903639603,0.759878985005372,1.1796316276854668
131,2020-07-17,0.954834118797507,0.7593992557164876,1.171011032654357
132,2020-07-18,0.9508770831305977,0.7584360242978185,1.168534974050512
133,2020-07-19,0.9446742021393905,0.7521698399715967,1.164537552767517
134,2020-07-20,0.9421930819532921,0.7461431080440029,1.1628969176625648
135,2020-07-21,0.9382033036603464,0.743868974366635,1.1582291356960004
136,2020-07-22,0.9368930955412527,0.743246595320675,1.1519530410109176
137,2020-07-23,0.9402592645470681,0.7477705394152977,1.167825640354247
138,2020-07-24,0.9441996651617889,0.7459044198610033,1.1720612196932583
139,2020-07-25,0.9492321525507014,0.7566611042855619,1.174469848110475
140,2020-07-26,0.9566539997332625,0.7647948686679437,1.179208556070583
141,2020-07-27,0.9671003730327175,0.7676931811689282,1.198279577335976
142,2020-07-28,0.9834873923512528,0.7773983976285813,1.2132136902452162
143,2020-07-29,1.0010761139342765,0.7958748419160416,1.2403237453262073
144,2020-07-30,1.0189952693983961,0.8067645695111801,1.259823457961364
145,2020-07-31,1.0387431475179656,0.8221249038870924,1.2869512021483744
146,2020-08-01,1.0606290455183724,0.8438303685690541,1.3040850701275062
147,2020-08-02,1.0831929894331838,0.8638171790452833,1.3312073072001622
148,2020-08-03,1.0983750225214848,0.87208289925326,1.3448344571752806
149,2020-08-04,1.118111673638676,0.8905223320991094,1.3672191409947392
150,2020-08-05,1.1313910886562875,0.9015986380688916,1.3880096477133486
151,2020-08-06,1.1410319399670614,0.9106514632406195,1.402558501855098
152,2020-08-07,1.1478548553268533,0.9129911726251198,1.4080950117713047
153,2020-08-08,1.14660080277312,0.9141508109818637,1.4119548332397858
154,2020-08-09,1.1373571874441404,0.9090117305443656,1.3981734037233255
155,2020-08-10,1.12590141710005,0.9014293415665657,1.3847836734496521
156,2020-08-11,1.109582304016096,0.8825728485658256,1.3639065737889773
157,2020-08-12,1.0898168631711123,0.8660171301137011,1.3331142302134578
158,2020-08-13,1.0667638701235167,0.8516340511712692,1.309409027769516
159,2020-08-14,1.0470175126581196,0.832034029451445,1.294304354210145
160,2020-08-15,1.0288810589246344,0.8182728918098389,1.2622592946756155
161,2020-08-16,1.0103778739897746,0.8067432610035571,1.2355497591929823
162,2020-08-17,0.9946972337199264,0.7969536331611593,1.2185441886889068
163,2020-08-18,0.9836447291652322,0.7844946839965234,1.2102889725396355
164,2020-08-19,0.9770280786474689,0.7804036711531696,1.2093546491441929
165,2020-08-20,0.9700794392728667,0.7748017771460354,1.191120481958102
166,2020-08-21,0.96587291976097,0.7691210473345524,1.1909596404310796
167,2020-08-22,0.9643022130268746,0.771788850268998,1.1871247691560451
168,2020-08-23,0.9643980220545145,0.7694204611715484,1.1934467428395819
169,2020-08-24,0.9654454074071006,0.7699822733237056,1.1858228036389533
170,2020-08-25,0.9670727380804537,0.7727904722549548,1.186711829453171
171,2020-08-26,0.9703164670706593,0.7740509983154592,1.1844557001199756
172,2020-08-27,0.975785551770444,0.7774454327218451,1.2017294073369922
173,2020-08-28,0.9810442930913456,0.7811126292012699,1.21778253234295
174,2020-08-29,0.9840943241500131,0.7857607039751008,1.210495515848927
175,2020-08-30,0.9917114677285862,0.7943136919415003,1.22001850620524
176,2020-08-31,0.9969437825358303,0.7968499812599047,1.2322986132328362
177,2020-09-01,1.0070906788963074,0.8075390901948314,1.2448345126322613
178,2020-09-02,1.014387084406935,0.8116282811763015,1.2409968311980384
179,2020-09-03,1.0232636768269048,0.8152183135102988,1.260580733396724
180,2020-09-04,1.0297433467439199,0.8155270917487947,1.2727903982365747
181,2020-09-05,1.0320111627370205,0.8258815147302981,1.2676352264249864
182,2020-09-06,1.0372263784334523,0.822417952059604,1.2754714826954034
183,2020-09-07,1.0415524068096536,0.8284186017498786,1.2851465338262873
184,2020-09-08,1.043890878283921,0.8317985222507258,1.2864111689455384
185,2020-09-09,1.0425060778825699,0.8262836983344769,1.283760332301015
186,2020-09-10,1.0431680532834557,0.8259925992671241,1.2831459632907936
187,2020-09-11,1.0399132591765399,0.8259183982656214,1.2751089538326918
188,2020-09-12,1.0395483425517702,0.8236762985347159,1.2847914732126406
189,2020-09-13,1.0331679193389731,0.8155561637619068,1.2770861077137239
190,2020-09-14,1.0300774246315274,0.8146878406869215,1.2773003323771106
191,2020-09-15,1.0271510044628864,0.8173836507215814,1.2632951925688853
192,2020-09-16,1.0204373734688288,0.809556459574137,1.2561528670974995
193,2020-09-17,1.0130354538120798,0.8097010110198365,1.2408846155152033
194,2020-09-18,1.0048570992115227,0.800953409627858,1.2402965464710511
195,2020-09-19,0.9974207237163342,0.7928450124174999,1.2368202737508533
196,2020-09-20,0.9921844147336498,0.7879484681614193,1.2228210064437617
197,2020-09-21,0.9859460849141893,0.7866953194801124,1.2082078735100192
198,2020-09-22,0.9757924837398221,0.7718150927442194,1.197535689517019
199,2020-09-23,0.9713075775897968,0.7755433157789868,1.1975295174600598
200,2020-09-24,0.9660589630580442,0.7714180479756293,1.1941077304883057
201,2020-09-25,0.9651228737761299,0.7679055827099074,1.1901606472920732
202,2020-09-26,0.9638715876576588,0.763912216275542,1.1875343815680484
203,2020-09-27,0.9637384467189274,0.7600475904018541,1.1950176138909478
204,2020-09-28,0.9671442534095893,0.7628631637207035,1.2006239003394028
205,2020-09-29,0.9735556255265376,0.775994404362753,1.2095633634156204
206,2020-09-30,0.9808487626999797,0.7720610343081095,1.2138267872388753
207,2020-10-01,0.9892955121914834,0.7815218126565879,1.2185105729160193
208,2020-10-02,1.0009049789842879,0.7934428269454192,1.2344825754232185
209,2020-10-03,1.0109650662769438,0.8083401446944596,1.2425597632004555
210,2020-10-04,1.022445319613731,0.8133090998482336,1.253816784226036
211,2020-10-05,1.0336242227775752,0.8223142301046583,1.2733614833851865
212,2020-10-06,1.0425647702668634,0.825600916848729,1.2811027722487602
213,2020-10-07,1.0475917321487755,0.8318738981663683,1.2913562312609705
214,2020-10-08,1.0517965138941436,0.8349852657900644,1.3033671050038458
215,2020-10-09,1.0542601614197833,0.8359653504840528,1.3101177677980653
216,2020-10-10,1.0568691559308585,0.8377298291882624,1.3064010119392608
217,2020-10-11,1.0598781321075537,0.8409725502102235,1.3237033421028974
218,2020-10-12,1.0637625647114306,0.8391947188723472,1.3125658676696421
219,2020-10-13,1.0656209349420036,0.8419620868863069,1.3145097103356245
220,2020-10-14,1.069163563597639,0.8416020345093779,1.3145454383105744
221,2020-10-15,1.0766835751467716,0.8553115376969288,1.336758829440283
222,2020-10-16,1.0879147731808698,0.8703383724597994,1.3449841001515506
223,2020-10-17,1.100421867621923,0.8730065542276152,1.3519842083847846
224,2020-10-18,1.1138182133035894,0.8872695667189605,1.3672050172673573
225,2020-10-19,1.1292263547213823,0.9023306800121399,1.383299265972829
226,2020-10-20,1.1489124984504968,0.9107666151689993,1.4075410110784747
227,2020-10-21,1.167782358884475,0.9231996414451012,1.438516840430964
228,2020-10-22,1.1898549767977193,0.9506862541577553,1.4637021985852652
229,2020-10-23,1.2067439345351187,0.9628590180994041,1.4915166022301112
230,2020-10-24,1.2215355359060491,0.9694432534716902,1.5010442853515593
231,2020-10-25,1.2295022526568036,0.9777217411114446,1.5149553549484216
232,2020-10-26,1.2293944635450174,0.9814092580188417,1.5124139296443477
233,2020-10-27,1.224923740923201,0.9764179861877341,1.513694633452699
234,2020-10-28,1.217887638159881,0.9750071230534004,1.5040172447178821
235,2020-10-29,1.2077132257773198,0.96464685816888,1.4889902570503095
236,2020-10-30,1.1932752035133483,0.9492571517580041,1.4739885342877554
237,2020-10-31,1.1741474328443469,0.9339041529901771,1.4523218090723857
238,2020-11-01,1.1565352951182128,0.9179901203887105,1.4383555518923605
239,2020-11-02,1.1364833539285086,0.8993135189390274,1.4114426544463863
240,2020-11-03,1.1165035409493778,0.8841696745615755,1.3799053979498481
241,2020-11-04,1.0968848992457265,0.8745423480046586,1.3580622305383754
242,2020-11-05,1.0758294117918863,0.8581709054321914,1.3229242503306269
243,2020-11-06,1.0545898520205665,0.8456244225262162,1.2950925808294556
244,2020-11-07,1.0350610426344844,0.8324751912394237,1.272054392375032
245,2020-11-08,1.0178032611170813,0.816898021561937,1.2487639682669764
246,2020-11-09,0.9998582733199419,0.798704939252849,1.2367687715576097
247,2020-11-10,0.9817578656588676,0.7776644658343242,1.2195327292120304
248,2020-11-11,0.9662856029210052,0.7647017146667939,1.196772677616213
249,2020-11-12,0.9522471651282126,0.7550552188424081,1.1793719971001817
250,2020-11-13,0.9375220823300847,0.7419425411356163,1.1636899255958972
251,2020-11-14,0.9256599736834461,0.7335615052437052,1.1487942804763696
252,2020-11-15,0.9177597036627305,0.7297046725389714,1.1347681557922218
253,2020-11-16,0.9145348189130439,0.7307366606538022,1.125991479848054
254,2020-11-17,0.9138612629909099,0.7260497554906713,1.123520531548132
255,2020-11-18,0.9204123814249958,0.7320161247623687,1.1269000988646705
256,2020-11-19,0.93045969871672,0.7390181691847209,1.1416168978626635
257,2020-11-20,0.9433806715484757,0.7486625084544128,1.1601022363789981
258,2020-11-21,0.9576181856772795,0.7609718098781135,1.1820134071541077
259,2020-11-22,0.9743320951164933,0.7754035238412682,1.204492970863906
260,2020-11-23,0.9889362882116819,0.7850204130796108,1.2301686274355068
261,2020-11-24,1.007857653620823,0.8024749825374687,1.2433626877449009
262,2020-11-25,1.0219915181020869,0.8091000364151679,1.2546392112120293
263,2020-11-26,1.0334068829373946,0.820856504364604,1.2765973276186287
264,2020-11-27,1.0457825648450365,0.8310811738635461,1.294614809039884
265,2020-11-28,1.0504323079735347,0.8353747236121305,1.300275413027999
266,2020-11-29,1.0529134798360524,0.8389510118197372,1.306022331087515
267,2020-11-30,1.0522457210674654,0.8308475686971287,1.297743529309475
268,2020-12-01,1.0541414391637773,0.8313563949453289,1.315192070507929
269,2020-12-02,1.0555657593955485,0.8286459242273027,1.3255471037481867
270,2020-12-03,1.055153130591481,0.8207072203943856,1.3248634247623332
271,2020-12-04,1.0583327904816293,0.8158240093092425,1.3362560497576421
272,2020-12-05,1.0588934156743661,0.8029172629204848,1.3512778159784014
273,2020-12-06,1.0617194832177845,0.7870397439601878,1.3793168322057743
274,2020-12-07,1.0668891465296422,0.7780931383327621,1.4023885064971453
275,2020-12-08,1.0695461187486306,0.7540605194352171,1.4345398363178583
276,2020-12-09,1.0763488944120698,0.733912556007015,1.4697423378795322
277,2020-12-10,1.082650430637249,0.7107283526957487,1.5115770409835783
278,2020-12-11,1.0904385402524226,0.6918577765631939,1.5744344302638578
279,2020-12-12,1.098893646889976,0.6738588712370234,1.625199497795136
280,2020-12-13,1.1019461363245475,0.6543317998862449,1.6756198751060483
281,2020-12-14,1.106913964628996,0.6422299239495854,1.7282237653846635
282,2020-12-15,1.1141062258744492,0.6244723628751555,1.7696677071816944
283,2020-12-16,1.12184848921159,0.6100398864257376,1.8367922003907444
284,2020-12-17,1.1246900256505972,0.5960435996638556,1.848717014382025
285,2020-12-18,1.1309688546183752,0.5884342842141671,1.8967162512253999
286,2020-12-19,1.1381854260007755,0.5720181553287675,1.9426582137767996
287,2020-12-20,1.1423000132826204,0.5544831484488552,1.984591929989069
288,2020-12-21,1.1516924703435754,0.5434468264624156,2.0193598126158614
289,2020-12-22,1.1565189741556945,0.5313702489475789,2.0437659798258268
290,2020-12-23,1.1608642135578946,0.5212116710468023,2.08800991583632
291,2020-12-24,1.1677083673832669,0.5215739298049692,2.1249241491089172
